Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/04/19, 03:02:32, -3.818041, -32.391026, 6.94,  72.00, 167, -2, 0.00, 1
2018/04/19, 03:02:46, -3.818041, -32.391026, 6.97,  0.00, 197, 0, 0.00, 
2018/04/19, 03:03:00, -3.818041, -32.391026, 6.97,  0.00, 146, 0, 0.00, 
2018/04/19, 03:03:15, -3.818041, -32.391026, 6.97,  0.00, 169, 0, 0.00, 
2018/04/19, 03:03:29, -3.818041, -32.391026, 6.97,  0.00, 132, 0, 0.00, 
2018/04/19, 03:03:43, -3.818041, -32.391026, 6.97,  0.00, 140, 0, 0.00, 
2018/04/19, 03:03:57, -3.818041, -32.391026, 6.97,  0.00, 30, 0, 0.00, 
2018/04/19, 03:04:11, -3.818041, -32.391026, 6.97,  0.00, 147, 0, 0.00, 
2018/04/19, 03:04:25, -3.818041, -32.391026, 6.97,  0.00, 20, 0, 0.00, 
2018/04/19, 03:04:40, -3.818041, -32.391026, 6.97,  0.00, 144, 0, 0.00, 
2018/04/19, 03:04:55, -3.818041, -32.391026, 6.97,  0.00, 213, 0, 0.00, 
2018/04/19, 03:05:09, -3.818041, -32.391026, 6.97,  0.00, 140, 0, 0.00, 
2018/04/19, 03:05:24, -3.818041, -32.391026, 6.97,  0.00, 230, 0, 0.00, 
2018/04/19, 03:05:38, -3.818041, -32.391026, 6.97,  0.00, 137, 0, 0.00, 
2018/04/19, 03:05:53, -3.818041, -32.391026, 6.97,  0.00, 70, 0, 0.00, 
2018/04/19, 03:06:07, -3.818041, -32.391026, 6.97,  0.00, 143, 0, 0.00, 
2018/04/19, 03:06:21, -3.818041, -32.391026, 6.97,  0.00, 21, 0, 0.00, 
2018/04/19, 03:06:36, -3.818041, -32.391026, 6.97,  0.00, 141, 0, 0.00, 
2018/04/19, 03:06:51, -3.818041, -32.391026, 6.97,  0.00, 245, 0, 0.00, 
2018/04/19, 03:07:05, -3.818041, -32.391026, 6.97,  0.00, 118, 0, 0.00, 
2018/04/19, 03:07:20, -3.818041, -32.391026, 6.97,  0.00, 26, 0, 0.00, 
2018/04/19, 03:07:34, -3.818041, -32.391026, 6.97,  0.00, 141, 0, 0.00, 
2018/04/19, 03:07:49, -3.818041, -32.391026, 6.97,  0.00, 341, 0, 0.00, 
2018/04/19, 03:08:03, -3.818041, -32.391026, 6.97,  0.00, 144, 0, 0.00, 
2018/04/19, 03:08:18, -3.818041, -32.391026, 6.97,  0.00, 331, 0, 0.00, 
2018/04/19, 03:08:32, -3.818041, -32.391026, 6.97,  0.00, 141, 0, 0.00, 
2018/04/19, 03:08:47, -3.818041, -32.391026, 6.97,  0.00, 104, 0, 0.00, 
2018/04/19, 03:09:01, -3.818041, -32.391026, 6.97,  0.00, 147, 0, 0.00, 
2018/04/19, 03:09:16, -3.818041, -32.391026, 6.97,  0.00, 330, 0, 0.00, 
2018/04/19, 03:09:30, -3.818041, -32.391026, 6.97,  0.00, 129, 0, 0.00, 
2018/04/19, 03:09:45, -3.818041, -32.391026, 6.97,  0.00, 173, 0, 0.00, 
2018/04/19, 03:09:59, -3.818041, -32.391026, 6.97,  0.00, 131, 0, 0.00, 
2018/04/19, 03:10:13, -3.818041, -32.391026, 6.97,  0.00, 141, 0, 0.00, 
2018/04/19, 03:10:27, -3.818041, -32.391026, 6.97,  0.00, 129, 0, 0.00, 
2018/04/19, 03:10:41, -3.818041, -32.391026, 6.97,  0.00, 143, 0, 0.00, 
2018/04/19, 03:10:55, -3.818041, -32.391026, 6.97,  0.00, 133, 0, 0.00, 
2018/04/19, 03:11:10, -3.818041, -32.391026, 6.97,  0.00, 310, 0, 0.00, 
2018/04/19, 03:11:23, -3.818041, -32.391026, 6.97,  0.00, 284, 0, 0.00, 
2018/04/19, 03:11:38, -3.818041, -32.391026, 6.97,  0.00, 141, 0, 0.00, 
2018/04/19, 03:11:53, -3.818041, -32.391026, 6.97,  0.00, 287, 0, 0.00, 
2018/04/19, 03:12:07, -3.818041, -32.391026, 6.97,  0.00, 140, 0, 0.00, 
2018/04/19, 03:12:22, -3.818041, -32.391026, 6.97,  0.00, 161, 0, 0.00, 
2018/04/19, 03:12:36, -3.818041, -32.391026, 6.97,  0.00, 142, 0, 0.00, 
2018/04/19, 03:12:51, -3.818041, -32.391026, 6.97,  0.00, 293, 0, 0.00, 
2018/04/19, 03:13:05, -3.818041, -32.391026, 6.97,  0.00, 139, 0, 0.00, 
2018/04/19, 03:13:20, -3.818041, -32.391026, 6.97,  0.00, 242, 0, 0.00, 
2018/04/19, 03:13:34, -3.818041, -32.391026, 6.97,  0.00, 137, 0, 0.00, 
2018/04/19, 03:13:49, -3.818041, -32.391026, 6.97,  0.00, 30, 0, 0.00, 
2018/04/19, 03:14:03, -3.818041, -32.391026, 6.97,  0.00, 134, 0, 0.00, 
2018/04/19, 03:14:18, -3.818041, -32.391026, 6.97,  0.00, 241, 0, 0.00, 
2018/04/19, 03:14:32, -3.818041, -32.391026, 6.97,  0.00, 193, 0, 0.00, 
2018/04/19, 03:14:45, -3.818041, -32.391026, 6.97,  0.00, 247, 0, 0.00, 
2018/04/19, 03:14:59, -3.818041, -32.391026, 6.97,  0.00, 237, 0, 0.00, 
2018/04/19, 03:15:14, -3.818041, -32.391026, 6.97,  0.00, 44, 0, 0.00, 
2018/04/19, 03:15:28, -3.818041, -32.391026, 6.97,  0.00, 118, 0, 0.00, 
2018/04/19, 03:15:42, -3.818041, -32.391026, 6.97,  0.00, 36, 0, 0.00, 
2018/04/19, 03:15:56, -3.818041, -32.391026, 6.97,  0.00, 230, 0, 0.00, 
2018/04/19, 03:16:09, -3.818041, -32.391026, 6.97,  0.00, 120, 0, 0.00, 
2018/04/19, 03:16:24, -3.818041, -32.391026, 6.97,  0.00, 233, 0, 0.00, 
2018/04/19, 03:16:37, -3.818041, -32.391026, 6.97,  0.00, 273, 0, 0.00, 
2018/04/19, 03:16:51, -3.818041, -32.391026, 6.97,  0.00, 320, 0, 0.00, 
2018/04/19, 03:17:05, -3.818041, -32.391026, 6.97,  0.00, 12, 0, 0.00, 
2018/04/19, 03:17:20, -3.818041, -32.391026, 6.97,  0.00, 157, 0, 0.00, 
2018/04/19, 03:17:34, -3.818041, -32.391026, 6.97,  0.00, 81, 0, 0.00, 
2018/04/19, 03:17:48, -3.818041, -32.391026, 6.97,  0.00, 215, 0, 0.00, 
2018/04/19, 03:18:02, -3.818041, -32.391026, 6.97,  0.00, 136, 0, 0.00, 
2018/04/19, 03:18:16, -3.818041, -32.391026, 6.97,  0.00, 346, 0, 0.00, 
2018/04/19, 03:18:30, -3.818041, -32.391026, 6.97,  0.00, 287, 0, 0.00, 
2018/04/19, 03:18:44, -3.818041, -32.391026, 6.97,  0.00, 66, 0, 0.00, 
2018/04/19, 03:18:58, -3.818041, -32.391026, 6.97,  0.00, 302, 0, 0.00, 
2018/04/19, 03:19:12, -3.818041, -32.391026, 6.97,  0.00, 38, 0, 0.00, 
2018/04/19, 03:19:26, -3.818041, -32.391026, 6.97,  0.00, 69, 0, 0.00, 
2018/04/19, 03:19:40, -3.818041, -32.391026, 6.97,  0.00, 250, 0, 0.00, 
2018/04/19, 03:19:54, -3.818041, -32.391026, 6.97,  0.00, 198, 0, 0.00, 
2018/04/19, 03:20:08, -3.818041, -32.391026, 6.97,  0.00, 227, 0, 0.00, 
2018/04/19, 03:20:22, -3.818041, -32.391026, 6.97,  0.00, 145, 0, 0.00, 
2018/04/19, 03:20:36, -3.818041, -32.391026, 6.97,  0.00, 219, 0, 0.00, 
2018/04/19, 03:20:50, -3.818041, -32.391026, 6.97,  0.00, 265, 0, 0.00, 
2018/04/19, 03:21:04, -3.818041, -32.391026, 6.97,  0.00, 358, 0, 0.00, 
2018/04/19, 03:21:18, -3.818041, -32.391026, 6.97,  0.00, 146, 0, 0.00, 
2018/04/19, 03:21:32, -3.818041, -32.391026, 6.97,  0.00, 9, 0, 0.00, 
2018/04/19, 03:21:46, -3.818041, -32.391026, 6.97,  0.00, 134, 0, 0.00, 
2018/04/19, 03:22:01, -3.818041, -32.391026, 6.97,  0.00, 219, 0, 0.00, 
2018/04/19, 03:22:15, -3.818041, -32.391026, 6.97,  0.00, 28, 0, 0.00, 
2018/04/19, 03:22:29, -3.818041, -32.391026, 6.97,  0.00, 211, 0, 0.00, 
2018/04/19, 03:22:43, -3.818041, -32.391026, 6.97,  0.00, 335, 0, 0.00, 
2018/04/19, 03:22:57, -3.818041, -32.391026, 6.97,  0.00, 165, 0, 0.00, 
2018/04/19, 03:23:11, -3.818041, -32.391026, 6.97,  0.00, 223, 0, 0.00, 
2018/04/19, 03:23:25, -3.818041, -32.391026, 6.97,  0.00, 8, 0, 0.00, 
2018/04/19, 03:23:39, -3.818041, -32.391026, 6.97,  0.00, 213, 0, 0.00, 
2018/04/19, 03:23:53, -3.818041, -32.391026, 6.97,  0.00, 336, 0, 0.00, 
2018/04/19, 03:24:07, -3.818041, -32.391026, 6.97,  0.00, 279, 0, 0.00, 
2018/04/19, 03:24:21, -3.818041, -32.391026, 6.97,  0.00, 125, 0, 0.00, 
2018/04/19, 03:24:35, -3.818041, -32.391026, 6.97,  0.00, 51, 0, 0.00, 
2018/04/19, 03:24:49, -3.818041, -32.391026, 6.97,  0.00, 199, 0, 0.00, 
2018/04/19, 03:25:03, -3.818041, -32.391026, 6.97,  0.00, 327, 0, 0.00, 
2018/04/19, 03:25:17, -3.818041, -32.391026, 6.97,  0.00, 38, 0, 0.00, 
2018/04/19, 03:25:31, -3.818041, -32.391026, 6.97,  0.00, 53, 0, 0.00, 
2018/04/19, 03:25:45, -3.818041, -32.391026, 6.97,  0.00, 20, 0, 0.00, 
2018/04/19, 03:25:59, -3.818041, -32.391026, 6.97,  0.00, 109, 0, 0.00, 
2018/04/19, 03:26:12, -3.818041, -32.391026, 6.97,  0.00, 265, 0, 0.00, 
2018/04/19, 03:26:27, -3.818041, -32.391026, 6.97,  0.00, 196, 0, 0.00, 
2018/04/19, 03:26:41, -3.818041, -32.391026, 6.97,  0.00, 311, 0, 0.00, 
2018/04/19, 03:26:54, -3.818041, -32.391026, 6.97,  0.00, 316, 0, 0.00, 
2018/04/19, 03:27:09, -3.818041, -32.391026, 6.97,  0.00, 103, 0, 0.00, 
2018/04/19, 03:27:23, -3.818041, -32.391026, 6.97,  0.00, 66, 0, 0.00, 
2018/04/19, 03:27:36, -3.818041, -32.391026, 6.97,  0.00, 31, 0, 0.00, 
2018/04/19, 03:27:51, -3.818041, -32.391026, 6.97,  0.00, 82, 0, 0.00, 
2018/04/19, 03:28:04, -3.818041, -32.391026, 6.97,  0.00, 172, 0, 0.00, 
2018/04/19, 03:28:18, -3.818041, -32.391026, 6.97,  0.00, 214, 0, 0.00, 
2018/04/19, 03:28:33, -3.818041, -32.391026, 6.97,  0.00, 250, 0, 0.00, 
2018/04/19, 03:28:47, -3.818041, -32.391026, 6.97,  0.00, 40, 0, 0.00, 
2018/04/19, 03:29:01, -3.818041, -32.391026, 6.97,  0.00, 314, 0, 0.00, 
2018/04/19, 03:29:14, -3.818041, -32.391026, 6.97,  0.00, 168, 0, 0.00, 
2018/04/19, 03:29:28, -3.818041, -32.391026, 6.97,  0.00, 352, 0, 0.00, 
2018/04/19, 03:29:42, -3.818041, -32.391026, 6.97,  0.00, 212, 0, 0.00, 
2018/04/19, 03:29:57, -3.818041, -32.391026, 6.97,  0.00, 288, 0, 0.00, 
2018/04/19, 03:30:11, -3.818041, -32.391026, 6.97,  0.00, 20, 0, 0.00, 
2018/04/19, 03:30:25, -3.818041, -32.391026, 6.97,  0.00, 124, 0, 0.00, 
2018/04/19, 03:30:39, -3.818041, -32.391026, 6.97,  0.00, 174, 0, 0.00, 
2018/04/19, 03:30:53, -3.818041, -32.391026, 6.97,  0.00, 130, 0, 0.00, 
2018/04/19, 03:31:07, -3.818041, -32.391026, 6.97,  0.00, 81, 0, 0.00, 
2018/04/19, 03:31:21, -3.818041, -32.391026, 6.97,  0.00, 162, 0, 0.00, 
2018/04/19, 03:31:35, -3.818041, -32.391026, 6.97,  0.00, 344, 0, 0.00, 
2018/04/19, 03:31:49, -3.818041, -32.391026, 6.97,  0.00, 146, 0, 0.00, 
2018/04/19, 03:32:04, -3.818041, -32.391026, 6.97,  0.00, 229, 0, 0.00, 
2018/04/19, 03:32:18, -3.818041, -32.391026, 6.97,  0.00, 178, 0, 0.00, 
2018/04/19, 03:32:32, -3.818041, -32.391026, 6.97,  0.00, 113, 0, 0.00, 
2018/04/19, 03:32:46, -3.818041, -32.391026, 6.97,  0.00, 351, 0, 0.00, 
2018/04/19, 03:33:00, -3.818041, -32.391026, 6.97,  0.00, 23, 0, 0.00, 
2018/04/19, 03:33:14, -3.818041, -32.391026, 6.97,  0.00, 15, 0, 0.00, 
2018/04/19, 03:33:28, -3.818041, -32.391026, 6.97,  0.00, 157, 0, 0.00, 
2018/04/19, 03:33:42, -3.818041, -32.391026, 6.97,  0.00, 209, 0, 0.00, 
2018/04/19, 03:33:56, -3.818041, -32.391026, 6.97,  0.00, 161, 0, 0.00, 
2018/04/19, 03:34:10, -3.818041, -32.391026, 6.97,  0.00, 358, 0, 0.00, 
2018/04/19, 03:34:24, -3.818041, -32.391026, 6.97,  0.00, 49, 0, 0.00, 
2018/04/19, 03:34:38, -3.818041, -32.391026, 6.97,  0.00, 158, 0, 0.00, 
2018/04/19, 03:34:51, -3.818041, -32.391026, 6.97,  0.00, 102, 0, 0.00, 
2018/04/19, 03:35:06, -3.818041, -32.391026, 6.97,  0.00, 296, 0, 0.00, 
2018/04/19, 03:35:20, -3.818041, -32.391026, 6.97,  0.00, 160, 0, 0.00, 
2018/04/19, 03:35:34, -3.818041, -32.391026, 6.97,  0.00, 217, 0, 0.00, 
2018/04/19, 03:35:48, -3.818041, -32.391026, 6.97,  0.00, 82, 0, 0.00, 
2018/04/19, 03:36:02, -3.818041, -32.391026, 6.97,  0.00, 128, 0, 0.00, 
2018/04/19, 03:36:16, -3.818041, -32.391026, 6.97,  0.00, 184, 0, 0.00, 
2018/04/19, 03:36:30, -3.818041, -32.391026, 6.97,  0.00, 226, 0, 0.00, 
2018/04/19, 03:36:44, -3.818041, -32.391026, 6.97,  0.00, 242, 0, 0.00, 
2018/04/19, 03:36:58, -3.818041, -32.391026, 6.97,  0.00, 129, 0, 0.00, 
2018/04/19, 03:37:12, -3.818041, -32.391026, 6.97,  0.00, 90, 0, 0.00, 
2018/04/19, 03:37:26, -3.818041, -32.391026, 6.97,  0.00, 113, 0, 0.00, 
2018/04/19, 03:37:40, -3.818041, -32.391026, 6.97,  0.00, 252, 0, 0.00, 
2018/04/19, 03:37:54, -3.818041, -32.391026, 6.97,  0.00, 21, 0, 0.00, 
2018/04/19, 03:38:08, -3.818041, -32.391026, 6.97,  0.00, 223, 0, 0.00, 
2018/04/19, 03:38:22, -3.818041, -32.391026, 6.97,  0.00, 256, 0, 0.00, 
2018/04/19, 03:38:36, -3.818041, -32.391026, 6.97,  0.00, 54, 0, 0.00, 
2018/04/19, 03:38:50, -3.818041, -32.391026, 6.97,  0.00, 232, 0, 0.00, 
2018/04/19, 03:39:04, -3.818041, -32.391026, 6.97,  0.00, 53, 0, 0.00, 
2018/04/19, 03:39:18, -3.818041, -32.391026, 6.97,  0.00, 88, 0, 0.00, 
2018/04/19, 03:39:32, -3.818041, -32.391026, 6.97,  0.00, 239, 0, 0.00, 
2018/04/19, 03:39:46, -3.818041, -32.391026, 6.97,  0.00, 186, 0, 0.00, 
2018/04/19, 03:40:00, -3.818041, -32.391026, 6.97,  0.00, 17, 0, 0.00, 
2018/04/19, 03:40:14, -3.818041, -32.391026, 6.97,  0.00, 351, 0, 0.00, 
2018/04/19, 03:40:28, -3.818041, -32.391026, 6.97,  0.00, 232, 0, 0.00, 
2018/04/19, 03:40:42, -3.818041, -32.391026, 6.97,  0.00, 80, 0, 0.00, 
2018/04/19, 03:40:56, -3.818041, -32.391026, 6.97,  0.00, 4, 0, 0.00, 
2018/04/19, 03:41:10, -3.818041, -32.391026, 6.97,  0.00, 196, 0, 0.00, 
2018/04/19, 03:41:24, -3.818041, -32.391026, 6.97,  0.00, 68, 0, 0.00, 
2018/04/19, 03:41:38, -3.818041, -32.391026, 6.97,  0.00, 201, 0, 0.00, 
2018/04/19, 03:41:52, -3.818041, -32.391026, 6.97,  0.00, 160, 0, 0.00, 
2018/04/19, 03:42:06, -3.818041, -32.391026, 6.97,  0.00, 100, 0, 0.00, 
2018/04/19, 03:42:20, -3.818041, -32.391026, 6.97,  0.00, 246, 0, 0.00, 
2018/04/19, 03:42:34, -3.818041, -32.391026, 6.97,  0.00, 160, 0, 0.00, 
2018/04/19, 03:42:48, -3.818041, -32.391026, 6.97,  0.00, 46, 0, 0.00, 
2018/04/19, 03:43:02, -3.818041, -32.391026, 6.97,  0.00, 139, 0, 0.00, 
2018/04/19, 03:43:16, -3.818041, -32.391026, 6.97,  0.00, 92, 0, 0.00, 
2018/04/19, 03:43:30, -3.818041, -32.391026, 6.97,  0.00, 220, 0, 0.00, 
2018/04/19, 03:43:44, -3.818041, -32.391026, 6.97,  0.00, 313, 0, 0.00, 
2018/04/19, 03:43:58, -3.818041, -32.391026, 6.97,  0.00, 233, 0, 0.00, 
2018/04/19, 03:44:12, -3.818041, -32.391026, 6.97,  0.00, 133, 0, 0.00, 
2018/04/19, 03:44:26, -3.818041, -32.391026, 6.97,  0.00, 179, 0, 0.00, 
2018/04/19, 03:44:40, -3.818041, -32.391026, 6.97,  0.00, 199, 0, 0.00, 
2018/04/19, 03:44:54, -3.818041, -32.391026, 6.97,  0.00, 171, 0, 0.00, 
2018/04/19, 03:45:08, -3.818041, -32.391026, 6.97,  0.00, 154, 0, 0.00, 
2018/04/19, 03:45:21, -3.818041, -32.391026, 6.97,  0.00, 142, 0, 0.00, 
2018/04/19, 03:45:35, -3.818041, -32.391026, 6.97,  0.00, 213, 0, 0.00, 
2018/04/19, 03:45:49, -3.818041, -32.391026, 6.97,  0.00, 76, 0, 0.00, 
2018/04/19, 03:46:03, -3.818041, -32.391026, 6.97,  0.00, 310, 0, 0.00, 
2018/04/19, 03:46:17, -3.818041, -32.391026, 6.97,  0.00, 31, 0, 0.00, 
2018/04/19, 03:46:31, -3.818041, -32.391026, 6.97,  0.00, 101, 0, 0.00, 
2018/04/19, 03:46:46, -3.818041, -32.391026, 6.97,  0.00, 226, 0, 0.00, 
2018/04/19, 03:47:00, -3.818041, -32.391026, 6.97,  0.00, 49, 0, 0.00, 
2018/04/19, 03:47:14, -3.818041, -32.391026, 6.97,  0.00, 142, 0, 0.00, 
2018/04/19, 03:47:28, -3.818041, -32.391026, 6.97,  0.00, 151, 0, 0.00, 
2018/04/19, 03:47:42, -3.818041, -32.391026, 6.97,  0.00, 97, 0, 0.00, 
2018/04/19, 03:47:57, -3.818041, -32.391026, 6.97,  0.00, 232, 0, 0.00, 
2018/04/19, 03:48:11, -3.818041, -32.391026, 6.97,  0.00, 97, 0, 0.00, 
2018/04/19, 03:48:25, -3.818041, -32.391026, 6.97,  0.00, 221, 0, 0.00, 
2018/04/19, 03:48:39, -3.818041, -32.391026, 6.97,  0.00, 209, 0, 0.00, 
2018/04/19, 03:48:53, -3.818041, -32.391026, 6.97,  0.00, 180, 0, 0.00, 
2018/04/19, 03:49:07, -3.818041, -32.391026, 6.97,  0.00, 225, 0, 0.00, 
2018/04/19, 03:49:21, -3.818041, -32.391026, 6.97,  0.00, 177, 0, 0.00, 
2018/04/19, 03:49:35, -3.818041, -32.391026, 6.97,  0.00, 66, 0, 0.00, 
2018/04/19, 03:49:49, -3.818041, -32.391026, 6.97,  0.00, 29, 0, 0.00, 
2018/04/19, 03:50:03, -3.818041, -32.391026, 6.97,  0.00, 162, 0, 0.00, 
2018/04/19, 03:50:17, -3.818041, -32.391026, 6.97,  0.00, 253, 0, 0.00, 
2018/04/19, 03:50:31, -3.818041, -32.391026, 6.97,  0.00, 64, 0, 0.00, 
2018/04/19, 03:50:45, -3.818041, -32.391026, 6.97,  0.00, 32, 0, 0.00, 
2018/04/19, 03:50:59, -3.818041, -32.391026, 6.97,  0.00, 153, 0, 0.00, 
2018/04/19, 03:51:13, -3.818041, -32.391026, 6.97,  0.00, 251, 0, 0.00, 
2018/04/19, 03:51:27, -3.818041, -32.391026, 6.97,  0.00, 64, 0, 0.00, 
2018/04/19, 03:51:41, -3.818041, -32.391026, 6.97,  0.00, 346, 0, 0.00, 
2018/04/19, 03:51:55, -3.818041, -32.391026, 6.97,  0.00, 21, 0, 0.00, 
2018/04/19, 03:52:09, -3.818041, -32.391026, 6.97,  0.00, 332, 0, 0.00, 
2018/04/19, 03:52:23, -3.818041, -32.391026, 6.97,  0.00, 153, 0, 0.00, 
2018/04/19, 03:52:37, -3.818041, -32.391026, 6.97,  0.00, 196, 0, 0.00, 
2018/04/19, 03:52:51, -3.818041, -32.391026, 6.97,  0.00, 352, 0, 0.00, 
2018/04/19, 03:53:05, -3.818041, -32.391026, 6.97,  0.00, 166, 0, 0.00, 
2018/04/19, 03:53:19, -3.818041, -32.391026, 6.97,  0.00, 329, 0, 0.00, 
2018/04/19, 03:53:33, -3.818041, -32.391026, 6.97,  0.00, 199, 0, 0.00, 
2018/04/19, 03:53:47, -3.818041, -32.391026, 6.97,  0.00, 211, 0, 0.00, 
2018/04/19, 03:54:01, -3.818041, -32.391026, 6.97,  0.00, 232, 0, 0.00, 
2018/04/19, 03:54:15, -3.818041, -32.391026, 6.97,  0.00, 358, 0, 0.00, 
2018/04/19, 03:54:29, -3.818041, -32.391026, 6.97,  0.00, 199, 0, 0.00, 
2018/04/19, 03:54:43, -3.818041, -32.391026, 6.97,  0.00, 166, 0, 0.00, 
2018/04/19, 03:54:57, -3.818041, -32.391026, 6.97,  0.00, 0, 0, 0.00, 
2018/04/19, 03:55:11, -3.818041, -32.391026, 6.97,  0.00, 134, 0, 0.00, 
2018/04/19, 03:55:25, -3.818041, -32.391026, 6.97,  0.00, 30, 0, 0.00, 
2018/04/19, 03:55:39, -3.818041, -32.391026, 6.97,  0.00, 197, 0, 0.00, 
2018/04/19, 03:55:53, -3.818041, -32.391026, 6.97,  0.00, 230, 0, 0.00, 
2018/04/19, 03:56:07, -3.818041, -32.391026, 6.97,  0.00, 32, 0, 0.00, 
2018/04/19, 03:56:21, -3.818041, -32.391026, 6.97,  0.00, 129, 0, 0.00, 
2018/04/19, 03:56:35, -3.818041, -32.391026, 6.97,  0.00, 148, 0, 0.00, 
2018/04/19, 03:56:49, -3.818041, -32.391026, 6.97,  0.00, 101, 0, 0.00, 
2018/04/19, 03:57:03, -3.818041, -32.391026, 6.97,  0.00, 72, 0, 0.00, 
2018/04/19, 03:57:17, -3.818041, -32.391026, 6.97,  0.00, 27, 0, 0.00, 
2018/04/19, 03:57:31, -3.818041, -32.391026, 6.97,  0.00, 223, 0, 0.00, 
2018/04/19, 03:57:45, -3.818041, -32.391026, 6.97,  0.00, 13, 0, 0.00, 
2018/04/19, 03:57:59, -3.818041, -32.391026, 6.97,  0.00, 185, 0, 0.00, 
2018/04/19, 03:58:13, -3.818041, -32.391026, 6.97,  0.00, 268, 0, 0.00, 
2018/04/19, 03:58:27, -3.818041, -32.391026, 6.97,  0.00, 210, 0, 0.00, 
2018/04/19, 03:58:41, -3.818041, -32.391026, 6.97,  0.00, 173, 0, 0.00, 
2018/04/19, 03:58:55, -3.818041, -32.391026, 6.97,  0.00, 113, 0, 0.00, 
2018/04/19, 03:59:09, -3.818041, -32.391026, 6.97,  0.00, 103, 0, 0.00, 
2018/04/19, 03:59:23, -3.818041, -32.391026, 6.97,  0.00, 1, 0, 0.00, 
2018/04/19, 03:59:37, -3.818041, -32.391026, 6.97,  0.00, 243, 0, 0.00, 
2018/04/19, 03:59:50, -3.818041, -32.391026, 6.97,  0.00, 100, 0, 0.00, 
2018/04/19, 04:00:05, -3.818041, -32.391026, 6.97,  0.00, 169, 0, 0.00, 
2018/04/19, 04:00:19, -3.818041, -32.391026, 6.97,  0.00, 94, 0, 0.00, 
2018/04/19, 04:00:33, -3.818041, -32.391026, 6.97,  0.00, 327, 0, 0.00, 
2018/04/19, 04:00:47, -3.818041, -32.391026, 6.97,  0.00, 215, 0, 0.00, 
2018/04/19, 04:01:01, -3.818041, -32.391026, 6.97,  0.00, 170, 0, 0.00, 
2018/04/19, 04:01:15, -3.818041, -32.391026, 6.97,  0.00, 319, 0, 0.00, 
2018/04/19, 04:01:29, -3.818041, -32.391026, 6.97,  0.00, 86, 0, 0.00, 
2018/04/19, 04:01:43, -3.818041, -32.391026, 6.97,  0.00, 88, 0, 0.00, 
2018/04/19, 04:01:57, -3.818041, -32.391026, 6.97,  0.00, 268, 0, 0.00, 
2018/04/19, 04:02:11, -3.818041, -32.391026, 6.97,  0.00, 267, 0, 0.00, 
