Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/04/19, 05:59:11, -3.818148, -32.391102, -19.04,  0.00, 260, 0, 0.00, 
2018/04/19, 05:59:25, -3.818148, -32.391102, -19.04,  0.00, 77, 0, 0.00, 
2018/04/19, 05:59:39, -3.818148, -32.391102, -19.04,  0.00, 311, 0, 0.00, 
2018/04/19, 05:59:53, -3.818148, -32.391102, -19.04,  0.00, 219, 0, 0.00, 
2018/04/19, 06:00:06, -3.818148, -32.391102, -19.04,  0.00, 80, 0, 0.00, 
2018/04/19, 06:00:20, -3.818148, -32.391102, -19.04,  0.00, 292, 0, 0.00, 
2018/04/19, 06:00:35, -3.818148, -32.391102, -19.04,  0.00, 176, 0, 0.00, 
2018/04/19, 06:00:49, -3.818148, -32.391102, -19.04,  0.00, 345, 0, 0.00, 
2018/04/19, 06:01:03, -3.818148, -32.391102, -19.04,  0.00, 359, 0, 0.00, 
2018/04/19, 06:01:17, -3.818148, -32.391102, -19.04,  0.00, 274, 0, 0.00, 
2018/04/19, 06:01:31, -3.818148, -32.391102, -19.04,  0.00, 270, 0, 0.00, 
2018/04/19, 06:01:45, -3.818148, -32.391102, -19.04,  0.00, 14, 0, 0.00, 
2018/04/19, 06:01:59, -3.818148, -32.391102, -19.04,  0.00, 290, 0, 0.00, 
2018/04/19, 06:02:13, -3.818148, -32.391102, -19.04,  0.00, 287, 0, 0.00, 
2018/04/19, 06:02:27, -3.818148, -32.391102, -19.04,  0.00, 10, 0, 0.00, 
2018/04/19, 06:02:41, -3.818148, -32.391102, -19.04,  0.00, 281, 0, 0.00, 
2018/04/19, 06:02:55, -3.818148, -32.391102, -19.04,  0.00, 300, 0, 0.00, 
2018/04/19, 06:03:09, -3.818148, -32.391102, -19.04,  0.00, 106, 0, 0.00, 
2018/04/19, 06:03:23, -3.818148, -32.391102, -19.04,  0.00, 310, 0, 0.00, 
2018/04/19, 06:03:37, -3.818148, -32.391102, -19.04,  0.00, 294, 0, 0.00, 
2018/04/19, 06:03:51, -3.818148, -32.391102, -19.04,  0.00, 219, 0, 0.00, 
2018/04/19, 06:04:05, -3.818148, -32.391102, -19.04,  0.00, 350, 0, 0.00, 
2018/04/19, 06:04:19, -3.818148, -32.391102, -19.04,  0.00, 308, 0, 0.00, 
2018/04/19, 06:04:33, -3.818148, -32.391102, -19.04,  0.00, 316, 0, 0.00, 
2018/04/19, 06:04:47, -3.818148, -32.391102, -19.04,  0.00, 1, 0, 0.00, 
2018/04/19, 06:05:01, -3.818148, -32.391102, -19.04,  0.00, 267, 0, 0.00, 
2018/04/19, 06:05:14, -3.818148, -32.391102, -19.04,  0.00, 86, 0, 0.00, 
2018/04/19, 06:05:29, -3.818148, -32.391102, -19.04,  0.00, 2, 0, 0.00, 
2018/04/19, 06:05:43, -3.818148, -32.391102, -19.04,  0.00, 237, 0, 0.00, 
2018/04/19, 06:05:57, -3.818148, -32.391102, -19.04,  0.00, 208, 0, 0.00, 
2018/04/19, 06:06:11, -3.818148, -32.391102, -19.04,  0.00, 66, 0, 0.00, 
2018/04/19, 06:06:25, -3.818148, -32.391102, -19.04,  0.00, 12, 0, 0.00, 
2018/04/19, 06:06:39, -3.818148, -32.391102, -19.04,  0.00, 278, 0, 0.00, 
2018/04/19, 06:06:52, -3.818148, -32.391102, -19.04,  0.00, 338, 0, 0.00, 
2018/04/19, 06:07:07, -3.818148, -32.391102, -19.04,  0.00, 355, 0, 0.00, 
2018/04/19, 06:07:21, -3.818148, -32.391102, -19.04,  0.00, 193, 0, 0.00, 
2018/04/19, 06:07:35, -3.818148, -32.391102, -19.04,  0.00, 325, 0, 0.00, 
2018/04/19, 06:07:49, -3.818148, -32.391102, -19.04,  0.00, 57, 0, 0.00, 
2018/04/19, 06:08:03, -3.818148, -32.391102, -19.04,  0.00, 91, 0, 0.00, 
2018/04/19, 06:08:17, -3.818148, -32.391102, -19.04,  0.00, 139, 0, 0.00, 
2018/04/19, 06:08:31, -3.818148, -32.391102, -19.04,  0.00, 13, 0, 0.00, 
2018/04/19, 06:08:45, -3.818148, -32.391102, -19.04,  0.00, 105, 0, 0.00, 
2018/04/19, 06:08:59, -3.818148, -32.391102, -19.04,  0.00, 86, 0, 0.00, 
2018/04/19, 06:09:13, -3.818148, -32.391102, -19.04,  0.00, 77, 0, 0.00, 
2018/04/19, 06:09:27, -3.818148, -32.391102, -19.04,  0.00, 345, 0, 0.00, 
2018/04/19, 06:09:41, -3.818148, -32.391102, -19.04,  0.00, 357, 0, 0.00, 
2018/04/19, 06:09:55, -3.818148, -32.391102, -19.04,  0.00, 24, 0, 0.00, 
2018/04/19, 06:10:09, -3.818148, -32.391102, -19.04,  0.00, 340, 0, 0.00, 
2018/04/19, 06:10:23, -3.818148, -32.391102, -19.04,  0.00, 354, 0, 0.00, 
2018/04/19, 06:10:37, -3.818148, -32.391102, -19.04,  0.00, 323, 0, 0.00, 
2018/04/19, 06:10:51, -3.818148, -32.391102, -19.04,  0.00, 52, 0, 0.00, 
2018/04/19, 06:11:05, -3.818148, -32.391102, -19.04,  0.00, 30, 0, 0.00, 
2018/04/19, 06:11:19, -3.818148, -32.391102, -19.04,  0.00, 27, 0, 0.00, 
2018/04/19, 06:11:33, -3.818148, -32.391102, -19.04,  0.00, 28, 0, 0.00, 
2018/04/19, 06:11:47, -3.818148, -32.391102, -19.04,  0.00, 29, 0, 0.00, 
2018/04/19, 06:12:01, -3.818148, -32.391102, -19.04,  0.00, 83, 0, 0.00, 
2018/04/19, 06:12:15, -3.818148, -32.391102, -19.04,  0.00, 44, 0, 0.00, 
2018/04/19, 06:12:29, -3.818148, -32.391102, -19.04,  0.00, 239, 0, 0.00, 
2018/04/19, 06:12:43, -3.818148, -32.391102, -19.04,  0.00, 77, 0, 0.00, 
2018/04/19, 06:12:57, -3.818148, -32.391102, -19.04,  0.00, 317, 0, 0.00, 
2018/04/19, 06:13:11, -3.818148, -32.391102, -19.04,  0.00, 209, 0, 0.00, 
2018/04/19, 06:13:25, -3.818148, -32.391102, -19.04,  0.00, 311, 0, 0.00, 
2018/04/19, 06:13:39, -3.818148, -32.391102, -19.04,  0.00, 307, 0, 0.00, 
2018/04/19, 06:13:53, -3.818148, -32.391102, -19.04,  0.00, 352, 0, 0.00, 
2018/04/19, 06:14:07, -3.818148, -32.391102, -19.04,  0.00, 92, 0, 0.00, 
2018/04/19, 06:14:21, -3.818148, -32.391102, -19.04,  0.00, 37, 0, 0.00, 
2018/04/19, 06:14:35, -3.818148, -32.391102, -19.04,  0.00, 308, 0, 0.00, 
2018/04/19, 06:14:49, -3.818148, -32.391102, -19.04,  0.00, 351, 0, 0.00, 
2018/04/19, 06:15:03, -3.818148, -32.391102, -19.04,  0.00, 335, 0, 0.00, 
2018/04/19, 06:15:17, -3.818148, -32.391102, -19.04,  0.00, 270, 0, 0.00, 
2018/04/19, 06:15:31, -3.818148, -32.391102, -19.04,  0.00, 103, 0, 0.00, 
2018/04/19, 06:15:45, -3.818148, -32.391102, -19.04,  0.00, 131, 0, 0.00, 
2018/04/19, 06:15:59, -3.818148, -32.391102, -19.04,  0.00, 51, 0, 0.00, 
2018/04/19, 06:16:13, -3.818148, -32.391102, -19.04,  0.00, 87, 0, 0.00, 
2018/04/19, 06:16:27, -3.818148, -32.391102, -19.04,  0.00, 159, 0, 0.00, 
2018/04/19, 06:16:41, -3.818148, -32.391102, -19.04,  0.00, 313, 0, 0.00, 
2018/04/19, 06:16:55, -3.818148, -32.391102, -19.04,  0.00, 108, 0, 0.00, 
2018/04/19, 06:17:09, -3.818148, -32.391102, -19.04,  0.00, 229, 0, 0.00, 
2018/04/19, 06:17:23, -3.818148, -32.391102, -19.04,  0.00, 40, 0, 0.00, 
2018/04/19, 06:17:37, -3.818148, -32.391102, -19.04,  0.00, 47, 0, 0.00, 
2018/04/19, 06:17:52, -3.818148, -32.391102, -19.04,  0.00, 51, 0, 0.00, 
2018/04/19, 06:18:06, -3.818059, -32.391079, 1.86,  648.00, 142, 0, 10.22, 
2018/04/19, 06:18:20, -3.818059, -32.391079, 1.34,  0.00, 178, 0, 0.00, 
2018/04/19, 06:18:34, -3.818059, -32.391079, 1.34,  0.00, 104, 0, 0.00, 
2018/04/19, 06:18:48, -3.818059, -32.391079, 1.34,  0.00, 66, 0, 0.00, 
2018/04/19, 06:19:02, -3.818059, -32.391079, 1.34,  0.00, 189, 0, 0.00, 
2018/04/19, 06:19:16, -3.818059, -32.391079, 1.34,  0.00, 233, 0, 0.00, 
2018/04/19, 06:19:30, -3.818059, -32.391079, 1.34,  0.00, 303, 0, 0.00, 
2018/04/19, 06:19:44, -3.818059, -32.391079, 1.34,  0.00, 127, 0, 0.00, 
2018/04/19, 06:19:58, -3.818059, -32.391079, 1.34,  0.00, 350, 0, 0.00, 
2018/04/19, 06:20:12, -3.818059, -32.391079, 1.34,  0.00, 319, 0, 0.00, 
2018/04/19, 06:20:26, -3.818059, -32.391079, 1.34,  0.00, 71, 0, 0.00, 
2018/04/19, 06:20:40, -3.818059, -32.391079, 1.34,  0.00, 79, 0, 0.00, 
2018/04/19, 06:20:54, -3.818059, -32.391079, 1.34,  0.00, 232, 0, 0.00, 
2018/04/19, 06:21:08, -3.818059, -32.391079, 1.34,  0.00, 262, 0, 0.00, 
2018/04/19, 06:21:22, -3.818059, -32.391079, 1.34,  0.00, 63, 0, 0.00, 
2018/04/19, 06:21:36, -3.818059, -32.391079, 1.34,  0.00, 275, 0, 0.00, 
2018/04/19, 06:21:50, -3.818059, -32.391079, 1.34,  0.00, 233, 0, 0.00, 
2018/04/19, 06:22:04, -3.818059, -32.391079, 1.34,  0.00, 196, 0, 0.00, 
2018/04/19, 06:22:18, -3.818059, -32.391079, 1.34,  0.00, 297, 0, 0.00, 
2018/04/19, 06:22:32, -3.818059, -32.391079, 1.34,  0.00, 48, 0, 0.00, 
2018/04/19, 06:22:46, -3.818059, -32.391079, 1.34,  0.00, 55, 0, 0.00, 
2018/04/19, 06:23:00, -3.818059, -32.391079, 1.34,  0.00, 58, 0, 0.00, 
2018/04/19, 06:23:14, -3.818059, -32.391079, 1.34,  0.00, 269, 0, 0.00, 
2018/04/19, 06:23:28, -3.818059, -32.391079, 1.34,  0.00, 318, 0, 0.00, 
2018/04/19, 06:23:42, -3.818059, -32.391079, 1.34,  0.00, 337, 0, 0.00, 
2018/04/19, 06:23:56, -3.818059, -32.391079, 1.34,  0.00, 17, 0, 0.00, 
2018/04/19, 06:24:10, -3.818055, -32.391083, -5.49,  1584.00, 334, 0, 0.63, 
2018/04/19, 06:24:24, -3.818053, -32.391083, -4.87,  0.00, 37, 0, 0.22, 
2018/04/19, 06:24:38, -3.818053, -32.391083, -4.87,  0.00, 106, 0, 0.00, 
2018/04/19, 06:24:52, -3.818053, -32.391083, -4.87,  0.00, 95, 0, 0.00, 
2018/04/19, 06:25:06, -3.818077, -32.391003, -14.80,  6336.00, 84, 0, 9.27, 
2018/04/19, 06:25:20, -3.818349, -32.390335, -18.74,  21168.00, 145, 0, 80.05, 
2018/04/19, 06:25:34, -3.818934, -32.389568, -22.45,  37476.00, 118, 0, 107.11, 
2018/04/19, 06:25:49, -3.819281, -32.389420, -4.20,  20268.00, 55, 0, 41.93, 
2018/04/19, 06:26:04, -3.819278, -32.389427, 0.73,  8172.00, 127, 0, 0.85, 1
2018/04/19, 06:26:18, -3.819277, -32.389313, 0.79,  0.00, 344, 0, 12.65, 
2018/04/19, 06:26:34, -3.819280, -32.388885, 6.67,  18900.00, 84, 0, 47.49, 
2018/04/19, 06:26:48, -3.819176, -32.389008, 8.61,  0.00, 76, 0, 17.89, 
2018/04/19, 06:27:03, -3.819146, -32.388947, 6.60,  9000.00, 99, 0, 7.55, 1
2018/04/19, 06:27:17, -3.818027, -32.388393, 12.60,  50796.00, 6, 0, 138.78, 
2018/04/19, 06:27:31, -3.816673, -32.387745, 8.71,  49500.00, 27, 0, 166.84, 
2018/04/19, 06:27:46, -3.815226, -32.386829, 10.71,  38448.00, 51, 0, 190.31, 1
2018/04/19, 06:28:00, -3.814472, -32.385956, 29.08,  31356.00, 54, 0, 128.10, 1
2018/04/19, 06:28:14, -3.814051, -32.384880, 39.48,  35640.00, 70, 0, 128.23, 
2018/04/19, 06:28:28, -3.813745, -32.383617, 41.84,  35352.00, 68, 0, 144.20, 
2018/04/19, 06:28:42, -3.813213, -32.382633, 48.91,  41220.00, 54, 0, 124.17, 1
2018/04/19, 06:28:56, -3.811826, -32.381706, 51.46,  59112.00, 20, 0, 185.38, 
2018/04/19, 06:29:10, -3.810064, -32.380760, 51.34,  62712.00, 23, 0, 222.27, 
2018/04/19, 06:29:24, -3.808342, -32.379990, 57.20,  48060.00, 42, 0, 209.67, 1
2018/04/19, 06:29:38, -3.808396, -32.379677, 68.68,  17100.00, 58, 0, 35.24, 1
2018/04/19, 06:29:52, -3.807921, -32.379257, 70.10,  18864.00, 59, 0, 70.44, 1
2018/04/19, 06:30:06, -3.808690, -32.380024, 79.65,  34272.00, 214, 0, 120.64, 1
2018/04/19, 06:30:20, -3.808399, -32.380093, 98.72,  11484.00, 355, 0, 33.25, 1
2018/04/19, 06:30:34, -3.808708, -32.379940, 114.60,  19512.00, 146, 0, 38.32, 1
2018/04/19, 06:30:48, -3.808836, -32.379482, 137.12,  18936.00, 71, 0, 52.77, 
2018/04/19, 06:31:02, -3.808707, -32.379002, 157.05,  25344.00, 57, 0, 55.15, 1
2018/04/19, 06:31:16, -3.808178, -32.378357, 165.73,  13392.00, 98, 0, 92.63, 
2018/04/19, 06:31:30, -3.807684, -32.377502, 163.94,  42300.00, 51, 0, 109.62, 1
2018/04/19, 06:31:44, -3.807135, -32.376289, 147.10,  30708.00, 88, 0, 147.78, 
2018/04/19, 06:31:58, -3.806612, -32.374969, 124.63,  45180.00, 63, 0, 157.58, 1
2018/04/19, 06:32:12, -3.805467, -32.373768, 109.66,  50472.00, 40, 0, 184.30, 1
2018/04/19, 06:32:26, -3.803581, -32.372677, 89.73,  60372.00, 36, 0, 242.14, 
2018/04/19, 06:32:40, -3.801839, -32.371578, 70.76,  59652.00, 29, 0, 228.88, 1
2018/04/19, 06:32:54, -3.801408, -32.370674, 58.30,  27900.00, 111, 0, 111.16, 1
2018/04/19, 06:33:08, -3.801846, -32.369846, 55.77,  26640.00, 99, 0, 103.98, 1
2018/04/19, 06:33:22, -3.800819, -32.368382, 38.41,  54864.00, 51, 0, 198.56, 
2018/04/19, 06:33:36, -3.799753, -32.366928, 25.02,  47700.00, 51, 0, 200.19, 1
2018/04/19, 06:33:50, -3.798115, -32.365807, 11.78,  56736.00, 40, 0, 220.55, 1
2018/04/19, 06:34:04, -3.797213, -32.364441, -4.44,  49968.00, 54, 0, 181.74, 
2018/04/19, 06:34:18, -3.796253, -32.363403, -15.81,  45612.00, 50, 0, 157.03, 1
2018/04/19, 06:34:32, -3.795206, -32.362625, -15.16,  41364.00, 24, 0, 144.93, 1
2018/04/19, 06:34:46, -3.793192, -32.363037, -8.55,  51768.00, 352, 0, 228.56, 
2018/04/19, 06:35:00, -3.791904, -32.363007, -7.02,  38592.00, 31, 0, 143.26, 1
2018/04/19, 06:35:14, -3.791505, -32.362083, -8.21,  18036.00, 69, 0, 111.71, 
2018/04/19, 06:35:28, -3.790888, -32.361439, -7.68,  34704.00, 42, 0, 99.06, 1
2018/04/19, 06:35:42, -3.789841, -32.360664, -5.53,  39420.00, 37, 0, 144.73, 
2018/04/19, 06:35:56, -3.788269, -32.359703, -5.17,  50616.00, 39, 0, 204.75, 
2018/04/19, 06:36:10, -3.787397, -32.358921, 2.44,  32472.00, 33, 0, 130.11, 1
2018/04/19, 06:36:24, -3.786031, -32.358555, 4.47,  50868.00, 25, 0, 157.23, 1
2018/04/19, 06:36:38, -3.785128, -32.357582, 3.16,  34992.00, 66, 0, 147.43, 1
2018/04/19, 06:36:52, -3.784473, -32.356392, 3.90,  39060.00, 76, 0, 150.79, 
2018/04/19, 06:37:06, -3.783881, -32.355232, 3.51,  38304.00, 57, 0, 144.56, 1
2018/04/19, 06:37:20, -3.782947, -32.354286, 5.12,  37188.00, 45, 0, 147.66, 
2018/04/19, 06:37:34, -3.782007, -32.353310, 5.31,  40104.00, 45, 0, 150.51, 1
2018/04/19, 06:37:48, -3.780431, -32.352573, 2.77,  50832.00, 19, 0, 193.38, 1
2018/04/19, 06:38:02, -3.779402, -32.351543, -0.67,  39204.00, 51, 0, 161.72, 
2018/04/19, 06:38:16, -3.778112, -32.350761, -2.32,  43380.00, 28, 0, 167.64, 1
2018/04/19, 06:38:30, -3.776755, -32.350048, -1.17,  38016.00, 43, 0, 170.37, 
2018/04/19, 06:38:44, -3.775261, -32.349277, -0.57,  46800.00, 24, 0, 186.86, 
2018/04/19, 06:38:58, -3.773933, -32.348537, 0.35,  52488.00, 24, 0, 168.96, 1
2018/04/19, 06:39:12, -3.771979, -32.348057, -0.14,  61344.00, 12, 0, 223.71, 
2018/04/19, 06:39:26, -3.770309, -32.347374, 0.54,  44460.00, 45, 0, 200.56, 1
2018/04/19, 06:39:39, -3.768916, -32.346489, 2.73,  56988.00, 24, 0, 183.40, 
2018/04/19, 06:39:53, -3.767188, -32.345757, 5.33,  54000.00, 17, 0, 208.61, 
2018/04/19, 06:40:08, -3.765637, -32.344933, 10.85,  49464.00, 29, 0, 195.20, 
2018/04/19, 06:40:21, -3.764766, -32.344299, 18.49,  30960.00, 16, 0, 119.70, 1
2018/04/19, 06:40:36, -3.765251, -32.345840, 26.85,  44316.00, 260, 0, 179.28, 1
2018/04/19, 06:40:49, -3.764998, -32.346844, 32.33,  33660.00, 291, 0, 114.90, 
2018/04/19, 06:41:04, -3.765084, -32.347164, 28.94,  5400.00, 28, 0, 36.77, 1
2018/04/19, 06:41:18, -3.764886, -32.346161, 20.84,  23544.00, 81, 0, 113.44, 1
2018/04/19, 06:41:31, -3.763841, -32.345245, 6.17,  37512.00, 45, 0, 154.38, 
2018/04/19, 06:41:45, -3.763009, -32.344246, 4.12,  40140.00, 39, 0, 144.38, 1
2018/04/19, 06:42:00, -3.761769, -32.343506, 4.82,  39420.00, 32, 0, 160.48, 1
2018/04/19, 06:42:13, -3.760958, -32.342609, -0.70,  37152.00, 41, 0, 134.31, 
2018/04/19, 06:42:27, -3.760020, -32.341797, -7.16,  30132.00, 52, 0, 137.83, 
2018/04/19, 06:42:42, -3.758998, -32.340923, -11.53,  42696.00, 46, 0, 149.39, 
2018/04/19, 06:42:55, -3.757808, -32.340057, -12.33,  42228.00, 32, 0, 163.53, 
2018/04/19, 06:43:09, -3.757064, -32.339222, -11.18,  48564.00, 32, 0, 124.21, 1
2018/04/19, 06:43:23, -3.755655, -32.338497, -8.38,  35496.00, 36, 0, 176.12, 
2018/04/19, 06:43:37, -3.754664, -32.337658, -3.90,  44496.00, 28, 0, 144.25, 1
2018/04/19, 06:43:52, -3.752935, -32.337341, -2.94,  44676.00, 11, 0, 195.45, 1
2018/04/19, 06:44:05, -3.752226, -32.336384, -7.16,  40932.00, 41, 0, 132.25, 
2018/04/19, 06:44:19, -3.751511, -32.335354, -11.16,  32508.00, 69, 0, 139.22, 
2018/04/19, 06:44:33, -3.750540, -32.334362, -6.01,  38016.00, 41, 0, 154.18, 1
2018/04/19, 06:44:47, -3.749617, -32.333584, 4.60,  32688.00, 31, 0, 134.11, 
2018/04/19, 06:45:01, -3.748472, -32.332726, 8.76,  43632.00, 40, 0, 158.98, 
2018/04/19, 06:45:15, -3.747556, -32.331852, 10.41,  40428.00, 37, 0, 140.64, 
2018/04/19, 06:45:29, -3.746458, -32.331009, 11.41,  30960.00, 55, 0, 153.80, 
2018/04/19, 06:45:44, -3.745413, -32.330242, 13.20,  42588.00, 32, 0, 144.03, 
2018/04/19, 06:45:58, -3.744585, -32.329311, 13.94,  41652.00, 56, 0, 138.38, 1
2018/04/19, 06:46:11, -3.743211, -32.328556, 13.57,  50868.00, 22, 0, 174.24, 
2018/04/19, 06:46:27, -3.742200, -32.327663, 6.90,  36288.00, 56, 0, 149.85, 
2018/04/19, 06:46:41, -3.740826, -32.326744, 4.56,  53748.00, 31, 0, 183.69, 1
2018/04/19, 06:46:55, -3.740006, -32.325661, 6.47,  33444.00, 59, 0, 150.84, 
2018/04/19, 06:47:09, -3.739303, -32.324539, 11.21,  37440.00, 57, 0, 147.00, 
2018/04/19, 06:47:25, -3.738504, -32.323494, 15.13,  45288.00, 48, 0, 146.08, 
2018/04/19, 06:47:39, -3.737918, -32.322445, 15.15,  43668.00, 52, 0, 133.39, 
2018/04/19, 06:47:54, -3.737111, -32.321335, 13.37,  29232.00, 77, 0, 152.39, 1
2018/04/19, 06:48:08, -3.736173, -32.320435, 14.62,  39600.00, 41, 0, 144.40, 
2018/04/19, 06:48:23, -3.735032, -32.319527, 20.26,  31212.00, 38, 0, 162.01, 
2018/04/19, 06:48:37, -3.733939, -32.318752, 15.87,  39312.00, 36, 0, 148.88, 1
2018/04/19, 06:48:52, -3.732954, -32.317688, 12.20,  43920.00, 41, 0, 161.04, 
2018/04/19, 06:49:06, -3.732341, -32.316666, 11.53,  29124.00, 63, 0, 132.31, 1
2018/04/19, 06:49:21, -3.730682, -32.315933, 7.85,  41652.00, 35, 0, 201.61, 
2018/04/19, 06:49:35, -3.729488, -32.315094, 8.26,  51444.00, 32, 0, 162.15, 1
2018/04/19, 06:49:50, -3.728393, -32.314178, 9.00,  41472.00, 44, 0, 158.61, 
2018/04/19, 06:50:04, -3.727244, -32.313320, 9.67,  43596.00, 48, 0, 159.33, 
2018/04/19, 06:50:19, -3.726147, -32.312302, 9.54,  46368.00, 38, 0, 166.25, 1
2018/04/19, 06:50:33, -3.725239, -32.311394, 6.72,  38520.00, 36, 0, 142.64, 1
2018/04/19, 06:50:48, -3.724838, -32.310394, 4.58,  34200.00, 74, 0, 119.58, 
2018/04/19, 06:51:02, -3.724171, -32.309418, -0.47,  30276.00, 70, 0, 131.26, 1
2018/04/19, 06:51:17, -3.722894, -32.308441, -7.35,  49320.00, 31, 0, 178.65, 
2018/04/19, 06:51:31, -3.722231, -32.307480, -16.30,  29952.00, 59, 0, 129.64, 
2018/04/19, 06:51:46, -3.721017, -32.306564, -20.10,  33552.00, 39, 0, 168.98, 
2018/04/19, 06:52:00, -3.720106, -32.305622, -24.18,  39240.00, 38, 0, 145.56, 1
2018/04/19, 06:52:15, -3.719400, -32.304424, -21.84,  37512.00, 51, 0, 154.38, 1
2018/04/19, 06:52:29, -3.718166, -32.303307, -19.09,  47664.00, 36, 0, 184.90, 
2018/04/19, 06:52:44, -3.717065, -32.302132, -17.85,  50724.00, 35, 0, 178.85, 
2018/04/19, 06:52:58, -3.716203, -32.301056, -16.30,  42876.00, 44, 0, 153.11, 1
2018/04/19, 06:53:13, -3.714644, -32.300037, -11.12,  51012.00, 32, 0, 206.97, 1
2018/04/19, 06:53:27, -3.713666, -32.298977, -5.55,  48240.00, 51, 0, 160.19, 
2018/04/19, 06:53:42, -3.712310, -32.297794, 0.15,  43416.00, 47, 0, 199.91, 1
2018/04/19, 06:53:55, -3.710643, -32.296989, 1.35,  55944.00, 24, 0, 205.76, 
2018/04/19, 06:54:11, -3.708993, -32.296272, 2.60,  56772.00, 23, 0, 199.98, 
2018/04/19, 06:54:25, -3.707544, -32.295364, 6.88,  49716.00, 28, 0, 190.03, 
2018/04/19, 06:54:40, -3.705672, -32.294567, 9.37,  55764.00, 23, 0, 226.16, 
2018/04/19, 06:54:54, -3.704218, -32.293652, 11.28,  48924.00, 28, 0, 190.91, 
2018/04/19, 06:55:09, -3.702411, -32.292965, 7.83,  54000.00, 34, 0, 214.90, 1
2018/04/19, 06:55:23, -3.701787, -32.291927, 3.54,  37116.00, 56, 0, 134.46, 1
2018/04/19, 06:55:38, -3.700795, -32.290993, 1.97,  31392.00, 62, 0, 151.36, 
2018/04/19, 06:55:52, -3.699608, -32.290089, 4.94,  49392.00, 41, 0, 165.78, 
2018/04/19, 06:56:07, -3.698720, -32.288956, 4.34,  42660.00, 42, 0, 159.86, 1
2018/04/19, 06:56:21, -3.697186, -32.288017, -0.65,  49140.00, 40, 0, 199.88, 1
